source_folder,source_dir,source_path,original_filename,normalized_filename,page,item,content_hash,is_duplicate,duplicate_of,category,destination
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-116.PNG,第13页-116.PNG,第13页-116.PNG,13,116,62f1c213415a521c6cf321b7130fae63c1e443d632005487992d15712024247f,false,,角色卡面,角色卡面\6_第13页-116.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-117(1).PNG,第13页-117(1).PNG,第13页-117.PNG,13,117,16170fc0965072defe3070a308614e884e071e0c829cd952ec35319dee59136c,true,第13页-117.PNG,duplicates,duplicates\6_第13页-117.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第13页-117.PNG,第13页-117.PNG,第13页-117.PNG,13,117,16170fc0965072defe3070a308614e884e071e0c829cd952ec35319dee59136c,false,,角色卡面,角色卡面\6_第13页-117.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-118(1).PNG,第14页-118(1).PNG,第14页-118.PNG,14,118,dce7571d13e7db269b132675b64b7227ab4f26c96761707ce1ddbde5835e4d89,true,第14页-118.PNG,duplicates,duplicates\6_第14页-118.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-118.PNG,第14页-118.PNG,第14页-118.PNG,14,118,dce7571d13e7db269b132675b64b7227ab4f26c96761707ce1ddbde5835e4d89,false,,角色卡面,角色卡面\6_第14页-118.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-119(1).PNG,第14页-119(1).PNG,第14页-119.PNG,14,119,9ac9573a18f3d1d871a0c9148c9a61bcf9e8f8c87fcdbdae1982b42da816288a,true,第14页-119.PNG,duplicates,duplicates\6_第14页-119.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-119.PNG,第14页-119.PNG,第14页-119.PNG,14,119,9ac9573a18f3d1d871a0c9148c9a61bcf9e8f8c87fcdbdae1982b42da816288a,false,,角色卡面,角色卡面\6_第14页-119.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-120(1).PNG,第14页-120(1).PNG,第14页-120.PNG,14,120,8472617444d667c4a291d75f7774f2e0011ec0ff81ae0a09c9543b2883d6a50a,true,第14页-120.PNG,duplicates,duplicates\6_第14页-120.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-120.PNG,第14页-120.PNG,第14页-120.PNG,14,120,8472617444d667c4a291d75f7774f2e0011ec0ff81ae0a09c9543b2883d6a50a,false,,角色卡面,角色卡面\6_第14页-120.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-121(1).PNG,第14页-121(1).PNG,第14页-121.PNG,14,121,bad148e17f8648eec36d512223419e0a5dc01a2fa623d48dcd38005b71f2452f,true,第14页-121.PNG,duplicates,duplicates\6_第14页-121.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-121.PNG,第14页-121.PNG,第14页-121.PNG,14,121,bad148e17f8648eec36d512223419e0a5dc01a2fa623d48dcd38005b71f2452f,false,,角色卡面,角色卡面\6_第14页-121.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-122(1).PNG,第14页-122(1).PNG,第14页-122.PNG,14,122,3611905ba7ad498920cd5c4b1ae31b435360294293646d9e86e27787a2667aee,true,第14页-122.PNG,duplicates,duplicates\6_第14页-122.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-122.PNG,第14页-122.PNG,第14页-122.PNG,14,122,3611905ba7ad498920cd5c4b1ae31b435360294293646d9e86e27787a2667aee,false,,角色卡面,角色卡面\6_第14页-122.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-123(1).PNG,第14页-123(1).PNG,第14页-123.PNG,14,123,00915cce51c2030a5ca793ee70f4846cd10247a2810766d8f5e545c2c35a9214,true,第14页-123.PNG,duplicates,duplicates\6_第14页-123.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-123.PNG,第14页-123.PNG,第14页-123.PNG,14,123,00915cce51c2030a5ca793ee70f4846cd10247a2810766d8f5e545c2c35a9214,false,,角色卡面,角色卡面\6_第14页-123.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-124(1).PNG,第14页-124(1).PNG,第14页-124.PNG,14,124,1003f6baa0429bf30c18a7fc5626e3e8b5f0694c05cf0034477a1b6576adebab,true,第14页-124.PNG,duplicates,duplicates\6_第14页-124.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-124.PNG,第14页-124.PNG,第14页-124.PNG,14,124,1003f6baa0429bf30c18a7fc5626e3e8b5f0694c05cf0034477a1b6576adebab,false,,角色卡面,角色卡面\6_第14页-124.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-125(1).PNG,第14页-125(1).PNG,第14页-125.PNG,14,125,a5d06b2d4e0bababea839ca4e51846638335d73aa61623e229ef4d8650d23094,true,第14页-125.PNG,duplicates,duplicates\6_第14页-125.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-125.PNG,第14页-125.PNG,第14页-125.PNG,14,125,a5d06b2d4e0bababea839ca4e51846638335d73aa61623e229ef4d8650d23094,false,,角色卡面,角色卡面\6_第14页-125.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-126(1).PNG,第14页-126(1).PNG,第14页-126.PNG,14,126,65e689d43dd0ad039858e261771b04c171972eb9ac24e347460371b08f1b5b0a,true,第14页-126.PNG,duplicates,duplicates\6_第14页-126.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第14页-126.PNG,第14页-126.PNG,第14页-126.PNG,14,126,65e689d43dd0ad039858e261771b04c171972eb9ac24e347460371b08f1b5b0a,false,,角色卡面,角色卡面\6_第14页-126.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第15页-127(1).PNG,第15页-127(1).PNG,第15页-127.PNG,15,127,40d0987c738e7b426bec7a36724e646604c25c94e4a542caa3590b8831e072ec,true,第15页-127.PNG,duplicates,duplicates\6_第15页-127.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第15页-127.PNG,第15页-127.PNG,第15页-127.PNG,15,127,40d0987c738e7b426bec7a36724e646604c25c94e4a542caa3590b8831e072ec,false,,角色卡面,角色卡面\6_第15页-127.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第15页-128(1).PNG,第15页-128(1).PNG,第15页-128.PNG,15,128,2d41a99228c5123e06bc7e8bd3f258e45a6421727420e6b769a937da83d26bb3,true,第15页-128.PNG,duplicates,duplicates\6_第15页-128.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第15页-128.PNG,第15页-128.PNG,第15页-128.PNG,15,128,2d41a99228c5123e06bc7e8bd3f258e45a6421727420e6b769a937da83d26bb3,false,,角色卡面,角色卡面\6_第15页-128.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第15页-129(1).PNG,第15页-129(1).PNG,第15页-129.PNG,15,129,784b242c9b3ff43556946e2eca12333afdc11a1224a083d47ba38c0a8d1ccd67,true,第15页-129.PNG,duplicates,duplicates\6_第15页-129.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第15页-129.PNG,第15页-129.PNG,第15页-129.PNG,15,129,784b242c9b3ff43556946e2eca12333afdc11a1224a083d47ba38c0a8d1ccd67,false,,角色卡面,角色卡面\6_第15页-129.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-1(1).PNG,第1页-1(1).PNG,第1页-1.PNG,1,1,3157f9fc42d80ba4fbdc20e36270f218d122f662df36d3e619b3f449ad7a9d15,true,第1页-1.PNG,duplicates,duplicates\6_第1页-1.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-1.PNG,第1页-1.PNG,第1页-1.PNG,1,1,3157f9fc42d80ba4fbdc20e36270f218d122f662df36d3e619b3f449ad7a9d15,false,,行动卡面,行动卡面\6_第1页-1.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-2(1).PNG,第1页-2(1).PNG,第1页-2.PNG,1,2,322e1415e70d27e19fd55032f9d0115df6396bffe18fd93467bec38244ae9cb2,true,第1页-2.PNG,duplicates,duplicates\6_第1页-2.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-2.PNG,第1页-2.PNG,第1页-2.PNG,1,2,322e1415e70d27e19fd55032f9d0115df6396bffe18fd93467bec38244ae9cb2,false,,行动卡面,行动卡面\6_第1页-2.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-3(1).PNG,第1页-3(1).PNG,第1页-3.PNG,1,3,51862377d8cb70d9f0ae0de3700cbcd986aedd3c87f8fda4db7ec3b7c28627a6,true,第1页-3.PNG,duplicates,duplicates\6_第1页-3.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-3.PNG,第1页-3.PNG,第1页-3.PNG,1,3,51862377d8cb70d9f0ae0de3700cbcd986aedd3c87f8fda4db7ec3b7c28627a6,false,,行动卡面,行动卡面\6_第1页-3.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-4(1).PNG,第1页-4(1).PNG,第1页-4.PNG,1,4,6a0b87f101adf12880fb3441f6cada171a0efecf7a47277469672f063ab6cca3,true,第1页-4.PNG,duplicates,duplicates\6_第1页-4.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-4.PNG,第1页-4.PNG,第1页-4.PNG,1,4,6a0b87f101adf12880fb3441f6cada171a0efecf7a47277469672f063ab6cca3,false,,行动卡面,行动卡面\6_第1页-4.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-5(1).PNG,第1页-5(1).PNG,第1页-5.PNG,1,5,730ae4cf8439ebf81bf55c67b3621568734f88a683765c6d44c7f26bc9a5a815,true,第1页-5.PNG,duplicates,duplicates\6_第1页-5.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-5.PNG,第1页-5.PNG,第1页-5.PNG,1,5,730ae4cf8439ebf81bf55c67b3621568734f88a683765c6d44c7f26bc9a5a815,false,,行动卡面,行动卡面\6_第1页-5.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-6(1).PNG,第1页-6(1).PNG,第1页-6.PNG,1,6,e0779e84dcd8a4add30277fcf563d3a8af0a9d78c348e4333c244711002b1790,true,第1页-6.PNG,duplicates,duplicates\6_第1页-6.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-6.PNG,第1页-6.PNG,第1页-6.PNG,1,6,e0779e84dcd8a4add30277fcf563d3a8af0a9d78c348e4333c244711002b1790,false,,行动卡面,行动卡面\6_第1页-6.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-7(1).PNG,第1页-7(1).PNG,第1页-7.PNG,1,7,a7fa0c9e2f55a012a097db9dc95ec151ce92d9b874e48ffdd952a584e3497827,true,第1页-7.PNG,duplicates,duplicates\6_第1页-7.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-7.PNG,第1页-7.PNG,第1页-7.PNG,1,7,a7fa0c9e2f55a012a097db9dc95ec151ce92d9b874e48ffdd952a584e3497827,false,,行动卡面,行动卡面\6_第1页-7.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-8(1).PNG,第1页-8(1).PNG,第1页-8.PNG,1,8,4322b056cb798eb4f97301a4fb70335bc1845e5254183c6336147053e8f588e1,true,第1页-8.PNG,duplicates,duplicates\6_第1页-8.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-8.PNG,第1页-8.PNG,第1页-8.PNG,1,8,4322b056cb798eb4f97301a4fb70335bc1845e5254183c6336147053e8f588e1,false,,行动卡面,行动卡面\6_第1页-8.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-9(1).PNG,第1页-9(1).PNG,第1页-9.PNG,1,9,54197665047bde466f59fbf77ccd1ed2a5bc68c8210ba89f310ae7de61d56446,true,第1页-9.PNG,duplicates,duplicates\6_第1页-9.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第1页-9.PNG,第1页-9.PNG,第1页-9.PNG,1,9,54197665047bde466f59fbf77ccd1ed2a5bc68c8210ba89f310ae7de61d56446,false,,行动卡面,行动卡面\6_第1页-9.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-10(1).PNG,第2页-10(1).PNG,第2页-10.PNG,2,10,84078e7f0cc4d394e61797161de781d0e05bceb2684f455025e726bc388cda54,true,第2页-10.PNG,duplicates,duplicates\6_第2页-10.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-10.PNG,第2页-10.PNG,第2页-10.PNG,2,10,84078e7f0cc4d394e61797161de781d0e05bceb2684f455025e726bc388cda54,false,,行动卡面,行动卡面\6_第2页-10.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-11(1).PNG,第2页-11(1).PNG,第2页-11.PNG,2,11,4ed51d9fd1856780f554a27b926d05fa1ea6c814ac4a50a33ee15c6e618240ac,true,第2页-11.PNG,duplicates,duplicates\6_第2页-11.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-11.PNG,第2页-11.PNG,第2页-11.PNG,2,11,4ed51d9fd1856780f554a27b926d05fa1ea6c814ac4a50a33ee15c6e618240ac,false,,行动卡面,行动卡面\6_第2页-11.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-12(1).PNG,第2页-12(1).PNG,第2页-12.PNG,2,12,faa4e82b4794a6604dd56ba538cca22fad773916eb08f7a3ecfebedcda6525bc,true,第2页-12.PNG,duplicates,duplicates\6_第2页-12.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-12.PNG,第2页-12.PNG,第2页-12.PNG,2,12,faa4e82b4794a6604dd56ba538cca22fad773916eb08f7a3ecfebedcda6525bc,false,,行动卡面,行动卡面\6_第2页-12.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-13(1).PNG,第2页-13(1).PNG,第2页-13.PNG,2,13,8a3892805d27440454fc880abc00c400966da6d6e14ad8c88aa08cf84bd10664,true,第2页-13.PNG,duplicates,duplicates\6_第2页-13.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-13.PNG,第2页-13.PNG,第2页-13.PNG,2,13,8a3892805d27440454fc880abc00c400966da6d6e14ad8c88aa08cf84bd10664,false,,行动卡面,行动卡面\6_第2页-13.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-14(1).PNG,第2页-14(1).PNG,第2页-14.PNG,2,14,68f0a4e51ff68af1f9f345809000be6c05761863a04a0620bd23ea855b97ffd0,true,第2页-14.PNG,duplicates,duplicates\6_第2页-14.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-14.PNG,第2页-14.PNG,第2页-14.PNG,2,14,68f0a4e51ff68af1f9f345809000be6c05761863a04a0620bd23ea855b97ffd0,false,,行动卡面,行动卡面\6_第2页-14.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-15(1).PNG,第2页-15(1).PNG,第2页-15.PNG,2,15,ac32a51dfccfac8b1522a9e453b1fa4b0679f305b54fed2e9a0e7131605f9f01,true,第2页-15.PNG,duplicates,duplicates\6_第2页-15.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-15.PNG,第2页-15.PNG,第2页-15.PNG,2,15,ac32a51dfccfac8b1522a9e453b1fa4b0679f305b54fed2e9a0e7131605f9f01,false,,行动卡面,行动卡面\6_第2页-15.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-16(1).PNG,第2页-16(1).PNG,第2页-16.PNG,2,16,8c1f7ff91ff3cf0813cf7e5fe36452536a048606345194ad81d9ff571df604ac,true,第2页-16.PNG,duplicates,duplicates\6_第2页-16.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-16.PNG,第2页-16.PNG,第2页-16.PNG,2,16,8c1f7ff91ff3cf0813cf7e5fe36452536a048606345194ad81d9ff571df604ac,false,,行动卡面,行动卡面\6_第2页-16.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-17(1).PNG,第2页-17(1).PNG,第2页-17.PNG,2,17,67437713ee1b85aa6f047a4ed9f72389e061d857dbe6d8185a020d2e22fa7eea,true,第2页-17.PNG,duplicates,duplicates\6_第2页-17.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-17.PNG,第2页-17.PNG,第2页-17.PNG,2,17,67437713ee1b85aa6f047a4ed9f72389e061d857dbe6d8185a020d2e22fa7eea,false,,行动卡面,行动卡面\6_第2页-17.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-18(1).PNG,第2页-18(1).PNG,第2页-18.PNG,2,18,55ed5565d5c4bfc9938581779542aa6634b5f519a535fbc3b9aa0b30b3f20bff,true,第2页-18.PNG,duplicates,duplicates\6_第2页-18.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第2页-18.PNG,第2页-18.PNG,第2页-18.PNG,2,18,55ed5565d5c4bfc9938581779542aa6634b5f519a535fbc3b9aa0b30b3f20bff,false,,行动卡面,行动卡面\6_第2页-18.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-19(1).PNG,第3页-19(1).PNG,第3页-19.PNG,3,19,404a39255b02a6f7fd3eb6539c291d1f9ea71c0bc4eaac24dd00cf4f7dd3296d,true,第3页-19.PNG,duplicates,duplicates\6_第3页-19.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-19.PNG,第3页-19.PNG,第3页-19.PNG,3,19,404a39255b02a6f7fd3eb6539c291d1f9ea71c0bc4eaac24dd00cf4f7dd3296d,false,,行动卡面,行动卡面\6_第3页-19.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-20(1).PNG,第3页-20(1).PNG,第3页-20.PNG,3,20,22fad1dc882db4ae204b6640ea0a22940424e0c3522cf5f3b6f886a01e698fc6,true,第3页-20.PNG,duplicates,duplicates\6_第3页-20.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-20.PNG,第3页-20.PNG,第3页-20.PNG,3,20,22fad1dc882db4ae204b6640ea0a22940424e0c3522cf5f3b6f886a01e698fc6,false,,行动卡面,行动卡面\6_第3页-20.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-21(1).PNG,第3页-21(1).PNG,第3页-21.PNG,3,21,b6b6ba82dcb80bbc040a775de078eb64da9296a980c9062d94f9c0941cf377a7,true,第3页-21.PNG,duplicates,duplicates\6_第3页-21.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-21.PNG,第3页-21.PNG,第3页-21.PNG,3,21,b6b6ba82dcb80bbc040a775de078eb64da9296a980c9062d94f9c0941cf377a7,false,,行动卡面,行动卡面\6_第3页-21.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-22(1).PNG,第3页-22(1).PNG,第3页-22.PNG,3,22,c7939ca7f4252822d785cdf7c6ea5620c1a54e9185ea1e6d3831a9a2f03d4eb5,true,第3页-22.PNG,duplicates,duplicates\6_第3页-22.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-22.PNG,第3页-22.PNG,第3页-22.PNG,3,22,c7939ca7f4252822d785cdf7c6ea5620c1a54e9185ea1e6d3831a9a2f03d4eb5,false,,行动卡面,行动卡面\6_第3页-22.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-23(1).PNG,第3页-23(1).PNG,第3页-23.PNG,3,23,ff96380b6533ee15498d2a2b09aac592dc8ebe1f3ab163a99e657f538fd75bf0,true,第3页-23.PNG,duplicates,duplicates\6_第3页-23.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-23.PNG,第3页-23.PNG,第3页-23.PNG,3,23,ff96380b6533ee15498d2a2b09aac592dc8ebe1f3ab163a99e657f538fd75bf0,false,,行动卡面,行动卡面\6_第3页-23.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-24(1).PNG,第3页-24(1).PNG,第3页-24.PNG,3,24,17e2a6770b4997c835264c86879e48bb96809393d01c37173a87aca5fc42daf8,true,第3页-24.PNG,duplicates,duplicates\6_第3页-24.PNG
6,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸,D:\LX\tregecy\asset\pdf-素材\（提取图片）6（300g铜版纸\第3页-24.PNG,第3页-24.PNG,第3页-24.PNG,3,24,17e2a6770b4997c835264c86879e48bb96809393d01c37173a87aca5fc42daf8,false,,行动卡面,行动卡面\6_第3页-24.PNG
